user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_124_SRF_0.22-3_bin.945	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	GCA_002296525.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	99.9	0.99	GCA_002296525.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	99.9	0.99	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002724355.1, s__UBA6944 sp002724355, 95.0, 86.18, 0.87; GCA_002448715.1, s__UBA6944 sp002448715, 95.0, 83.47, 0.88; GCA_002721305.1, s__UBA6944 sp002721305, 95.0, 78.21, 0.39	94.21	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.128	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002480485	GCA_002480485.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002480485	99.87	0.97	GCA_002480485.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002480485	99.87	0.97	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002168195.1, s__UBA7805 sp002168195, 95.0, 77.54, 0.29	84.58	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.138	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002500665	GCA_002500665.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002500665	99.85	0.96	GCA_002500665.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002500665	99.85	0.96	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002722545.1, s__MB11C04 sp002722545, 95.0, 77.82, 0.2; GCA_002167265.1, s__MB11C04 sp002167265, 95.0, 77.54, 0.03; GCA_002692605.1, s__MB11C04 sp002692605, 95.0, 77.01, 0.11; GCA_002171765.1, s__MB11C04 sp002171765, 95.0, 76.87, 0.04; GCA_002167605.1, s__MB11C04 sp002167605, 95.0, 76.82, 0.07; GCA_002694035.1, s__MB11C04 sp002694035, 95.0, 76.76, 0.02; GCA_002692535.1, s__MB11C04 sp002692535, 95.0, 76.57, 0.03; GCA_002364975.1, s__MB11C04 sp002364975, 95.0, 76.42, 0.05; GCA_002168015.1, s__MB11C04 sp002168015, 95.0, 76.29, 0.03; GCA_002726435.1, s__MB11C04 sp002726435, 95.0, 75.96, 0.04; GCA_002686835.1, s__MB11C04 sp002686835, 95.0, 75.93, 0.03; GCA_003448565.1, s__MB11C04 sp003448565, 95.0, 75.73, 0.03; GCA_002713685.1, s__MB11C04 sp002713685, 95.0, 75.73, 0.03; GCA_002689665.1, s__MB11C04 sp002689665, 95.0, 75.71, 0.03; GCA_002477515.1, s__MB11C04 sp002477515, 95.0, 75.37, 0.03	87.5	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.151	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__UBA830 sp002471575	GCA_002471575.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__UBA830 sp002471575	99.78	0.93	GCA_002471575.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__UBA830 sp002471575	99.78	0.93	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002937455.1, s__UBA830 sp002937455, 95.0, 76.51, 0.14	89.52	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.156	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	GCA_002730875.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	99.99	0.99	GCA_002730875.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	99.99	0.99	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002729885.1, s__UBA3465 sp002729885, 95.0, 79.42, 0.35; GCA_002717505.1, s__UBA3465 sp002717505, 95.0, 78.23, 0.31	89.44	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.190	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A citreus	GCF_001235865.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A citreus	98.41	0.95	GCF_001235865.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A citreus	98.41	0.95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002237615.1, s__Erythrobacter_A flavus, 95.0, 84.58, 0.84; GCF_001542855.1, s__Erythrobacter_A sp001542855, 95.0, 82.94, 0.8; GCF_003355455.1, s__Erythrobacter_A sp002723655, 95.0, 82.31, 0.75; GCF_002895025.1, s__Erythrobacter_A sp002895025, 95.0, 81.17, 0.64; GCF_000181515.1, s__Erythrobacter_A sp000181515, 95.0, 80.65, 0.65; GCF_000756795.1, s__Erythrobacter_A vulgaris, 95.0, 80.62, 0.62; GCF_900115585.1, s__Erythrobacter_A nanhaisediminis, 95.0, 80.33, 0.62; GCF_002795865.1, s__Erythrobacter_A seohaensis, 95.0, 80.28, 0.58; GCF_001678665.1, s__Erythrobacter_A sp001678665, 95.0, 80.09, 0.65; GCF_001635685.1, s__Erythrobacter_A sp001635685, 95.0, 80.08, 0.58; GCA_003248395.1, s__Erythrobacter_A sp003248395, 95.0, 79.79, 0.52; GCF_005884405.1, s__Erythrobacter_A sp005884405, 95.0, 79.47, 0.54; GCA_002695185.1, s__Erythrobacter_A sp002695185, 95.0, 79.46, 0.47	88.19	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.20	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	GCA_002701385.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	97.12	0.91	GCA_002701385.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	97.12	0.91	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002348315.1, s__UBA721 sp002348315, 95.0, 78.52, 0.26; GCA_002705165.1, s__UBA721 sp002705165, 95.0, 78.32, 0.2; GCA_002717145.1, s__UBA721 sp002717145, 95.0, 78.16, 0.17; GCA_002698965.1, s__UBA721 sp002698965, 95.0, 78.15, 0.18; GCA_002709045.1, s__UBA721 sp002709045, 95.0, 77.83, 0.18	83.37	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.202	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__	N/A	N/A	N/A	N/A	N/A	GCA_003331365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__UBA952 sp003331365	77.46	0.24	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002293185.1, s__UBA952 sp002293185, 95.0, 78.14, 0.02; GCA_002480215.1, s__UBA952 sp002480215, 95.0, 77.09, 0.15; GCA_002167775.1, s__UBA952 sp002167775, 95.0, 77.0, 0.15; GCA_004295165.1, s__UBA952 sp004295165, 95.0, 76.8, 0.02; GCA_002683585.1, s__UBA952 sp002683585, 95.0, 76.79, 0.12; GCA_002478565.1, s__UBA952 sp002478565, 95.0, 76.45, 0.02; GCA_002293045.1, s__UBA952 sp002293045, 95.0, 75.93, 0.02; GCA_003512365.1, s__UBA952 sp003512365, 95.0, 75.65, 0.02; GCA_002696025.1, s__UBA952 sp002696025, 95.0, 75.61, 0.04; GCA_005798205.1, s__UBA952 sp005798205, 95.0, 75.32, 0.04	83.75	11	0.9689740800851211	N/A
TARA_124_SRF_0.45-0.8_bin.289	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;s__Parvibaculum sp002480495	GCA_002480495.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;s__Parvibaculum sp002480495	99.96	0.96	GCA_002480495.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;s__Parvibaculum sp002480495	99.96	0.96	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002842875.1, s__Parvibaculum sp002842875, 95.0, 84.14, 0.74; GCA_002694985.1, s__Parvibaculum sp002694985, 95.0, 83.74, 0.7; GCF_000017565.1, s__Parvibaculum lavamentivorans, 95.0, 82.21, 0.65; GCA_002841195.1, s__Parvibaculum sp002841195, 95.0, 81.01, 0.66	95.67	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.35	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA8366;s__UBA8366 sp002711555	GCA_002711555.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA8366;s__UBA8366 sp002711555	99.35	0.87	GCA_002711555.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA8366;s__UBA8366 sp002711555	99.35	0.87	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA8366;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002718015.1, s__UBA8366 sp002718015, 95.0, 88.13, 0.72; GCA_002722095.1, s__UBA8366 sp002722095, 95.0, 77.43, 0.03	80.99	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.367	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002699205	GCA_002699205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002699205	99.95	0.9	GCA_002699205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002699205	99.95	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002711825.1, s__Muricauda sp002711825, 95.0, 82.83, 0.43; GCA_002167435.2, s__Muricauda sp002167435, 95.0, 82.51, 0.53; GCF_002813125.1, s__Muricauda sp002813125, 95.0, 82.14, 0.65; GCF_000224085.1, s__Muricauda ruestringensis, 95.0, 81.95, 0.57; GCF_003581615.1, s__Muricauda lutimaris, 95.0, 81.94, 0.61; GCF_003992595.1, s__Muricauda sp002452975, 95.0, 81.14, 0.52; GCF_003057865.1, s__Muricauda sp003057865, 95.0, 80.24, 0.49; GCF_003992675.1, s__Muricauda aquimarina, 95.0, 80.15, 0.52; GCF_900102925.1, s__Muricauda zhangzhouensis, 95.0, 79.59, 0.44; GCA_003973595.1, s__Muricauda sp003973595, 95.0, 79.5, 0.38; GCF_003584165.1, s__Muricauda sp003584165, 95.0, 79.17, 0.38; GCF_003584135.1, s__Muricauda sp003584135, 95.0, 79.12, 0.37; GCF_001683915.1, s__Muricauda sp001683915, 95.0, 79.08, 0.34; GCF_000745185.1, s__Muricauda sp000745185, 95.0, 78.92, 0.32; GCF_003992615.1, s__Muricauda beolgyonensis, 95.0, 78.66, 0.38; GCF_003385855.1, s__Muricauda sp003385855, 95.0, 78.65, 0.34; GCF_004150225.1, s__Muricauda olearia, 95.0, 78.56, 0.33; GCF_003058265.1, s__Muricauda sp003058265, 95.0, 78.54, 0.35; GCF_003584105.1, s__Muricauda taeanensis, 95.0, 78.48, 0.33; GCF_004916895.1, s__Muricauda sp004916895, 95.0, 78.39, 0.32; GCF_900129665.1, s__Muricauda flava, 95.0, 77.73, 0.17; GCF_004804315.1, s__Muricauda sp004804315, 95.0, 77.69, 0.19; GCF_003382275.1, s__Muricauda sp003382275, 95.0, 77.64, 0.21; GCF_003149745.1, s__Muricauda koreensis, 95.0, 77.44, 0.19; GCF_005937185.1, s__Muricauda sp005937185, 95.0, 77.42, 0.17; GCF_900215465.1, s__Muricauda pacifica_A, 95.0, 77.34, 0.18; GCF_001413955.1, s__Muricauda eckloniae, 95.0, 77.3, 0.17; GCF_004296335.1, s__Muricauda sp004296335, 95.0, 77.09, 0.16; GCF_003001695.1, s__Muricauda pacifica, 95.0, 77.01, 0.13; GCF_003269425.1, s__Muricauda sp003269425, 95.0, 76.97, 0.17	95.89	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.42	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	GCA_002471665.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	99.98	0.99	GCA_002471665.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	99.98	0.99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002701845.1, s__Ketobacter sp002701845, 95.0, 79.74, 0.36; GCA_003671495.1, s__Ketobacter sp003671495, 95.0, 79.68, 0.49; GCA_002708905.1, s__Ketobacter sp002708905, 95.0, 79.61, 0.45; GCF_002863865.1, s__Ketobacter alkanivorans, 95.0, 79.6, 0.38; GCA_003667185.1, s__Ketobacter sp003667185, 95.0, 77.83, 0.15	97.78	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.564	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA7797;s__UBA7797 sp002480645	GCA_002480645.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA7797;s__UBA7797 sp002480645	99.95	0.99	GCA_002480645.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA7797;s__UBA7797 sp002480645	99.95	0.99	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.9	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.581	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda_A;s__Muricauda_A lutaonensis	GCF_000963865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda_A;s__Muricauda_A lutaonensis	97.73	0.83	GCF_000963865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda_A;s__Muricauda_A lutaonensis	97.73	0.83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003712125.1, s__Muricauda_A sp003712125, 95.0, 76.96, 0.16	98.04	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.70	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	GCF_002197985.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	97.03	0.92	GCF_002197985.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	97.03	0.92	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002903165.1, s__Pseudomonas_D oceani, 95.0, 87.27, 0.85; GCF_002307495.1, s__Pseudomonas_D abyssi, 95.0, 84.55, 0.76; GCF_900114765.1, s__Pseudomonas_D pachastrellae, 95.0, 84.02, 0.75; GCA_002296055.1, s__Pseudomonas_D sp002296055, 95.0, 82.68, 0.6; GCF_900105255.1, s__Pseudomonas_D sabulinigri, 95.0, 80.61, 0.59; GCF_002056295.1, s__Pseudomonas_D sp002056295, 95.0, 79.59, 0.47; GCF_000939975.1, s__Pseudomonas_D saudimassiliensis, 95.0, 79.39, 0.37; GCF_900115905.1, s__Pseudomonas_D formosensis, 95.0, 79.39, 0.4; GCF_900114825.1, s__Pseudomonas_D yangmingensis, 95.0, 79.34, 0.39; GCF_002979975.1, s__Pseudomonas_D sp002979975, 95.0, 79.32, 0.4; GCF_900114735.1, s__Pseudomonas_D bauzanensis, 95.0, 79.26, 0.36; GCF_003797905.1, s__Pseudomonas_D sp002683975, 95.0, 79.18, 0.47; GCF_900105005.1, s__Pseudomonas_D litoralis, 95.0, 78.79, 0.33; GCF_900104945.1, s__Pseudomonas_D xinjiangensis, 95.0, 78.71, 0.33; GCA_002840055.1, s__Pseudomonas_D sp002840055, 95.0, 78.7, 0.31; GCF_900105655.1, s__Pseudomonas_D salegens, 95.0, 78.45, 0.31; GCF_000410875.1, s__Pseudomonas_D pelagia, 95.0, 78.28, 0.34; GCA_007117785.1, s__Pseudomonas_D sp007117785, 95.0, 78.22, 0.36	92.46	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.71	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__UBA7800 sp002480565	GCA_002480565.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__UBA7800 sp002480565	99.98	0.98	GCA_002480565.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__UBA7800 sp002480565	99.98	0.98	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002704825.1, s__UBA7800 sp002704825, 95.0, 79.86, 0.44	88.91	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	GCA_002339125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	97.06	0.87	GCA_002339125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	97.06	0.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003731635.1, s__Alteromonas_A oceani, 95.0, 95.07, 0.91; GCF_002993365.1, s__Alteromonas_A sp002993365, 95.0, 94.4, 0.89; GCA_002691625.1, s__Alteromonas_A sp002691625, 95.0, 92.95, 0.73; GCF_001758465.1, s__Alteromonas_A lipolytica, 95.0, 81.23, 0.55	79.56	11	N/A	N/A
TARA_124_SRF_0.45-0.8_bin.93	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002709915	GCA_002709915.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002709915	99.48	0.86	GCA_002709915.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002709915	99.48	0.86	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002715825.1, s__Roseibacillus sp002715825, 95.0, 91.35, 0.84; GCA_002380675.1, s__Roseibacillus sp002380675, 95.0, 86.37, 0.82; GCA_002686085.1, s__Roseibacillus sp002686085, 95.0, 85.9, 0.9; GCA_002420305.1, s__Roseibacillus sp002420305, 95.0, 85.8, 0.83; GCA_002729275.1, s__Roseibacillus sp002729275, 95.0, 81.46, 0.67; GCA_002723015.1, s__Roseibacillus sp002723015, 95.0, 79.24, 0.44; GCA_002709395.1, s__Roseibacillus sp002709395, 95.0, 78.36, 0.19; GCA_002721695.1, s__Roseibacillus sp002721695, 95.0, 77.56, 0.12; GCA_002501065.1, s__Roseibacillus sp002501065, 95.0, 76.99, 0.16; GCA_003483645.1, s__Roseibacillus sp003483645, 95.0, 76.78, 0.11	88.65	11	N/A	N/A
TARA_125_SRF_0.1-0.22_bin.102	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__Limnobacter sp002954425	GCF_002954425.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__Limnobacter sp002954425	96.02	0.88	GCF_002954425.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__Limnobacter sp002954425	96.02	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001601825.1, s__Limnobacter sp001601825, 95.0, 90.03, 0.83; GCF_000170915.1, s__Limnobacter sp000170915, 95.0, 88.95, 0.8; GCF_005871185.1, s__Limnobacter sp005871185, 95.0, 86.14, 0.82; GCA_004291335.1, s__Limnobacter thiooxidans, 95.0, 81.4, 0.58; GCA_002428895.1, s__Limnobacter sp002428895, 95.0, 76.04, 0.04	98.21	11	N/A	N/A
TARA_125_SRF_0.22-0.45_bin.122	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__S15-B10;s__S15-B10 sp002448795	GCA_002448795.1	95.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__S15-B10;s__S15-B10 sp002448795	99.97	0.95	GCA_002448795.1	95.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__S15-B10;s__S15-B10 sp002448795	99.97	0.95	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__S15-B10;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001626655.1, s__S15-B10 sp001626655, 95.0, 80.74, 0.59	89.56	11	N/A	N/A
TARA_125_SRF_0.22-0.45_bin.1343	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__GCA-2720865;s__GCA-2720865 sp002720865	GCA_002720865.1	95.0	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__GCA-2720865;s__GCA-2720865 sp002720865	100.0	0.99	GCA_002720865.1	95.0	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__GCA-2720865;s__GCA-2720865 sp002720865	100.0	0.99	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.27	11	N/A	N/A
