user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_009_SRF_0.22-1.6C5603	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__UBA11663 sp002863145	GCA_002863145.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__UBA11663 sp002863145	96.94	0.94	GCA_002863145.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__UBA11663 sp002863145	96.94	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002683345.1, s__UBA11663 sp002683345, 95.0, 91.03, 0.84; GCA_002729115.1, s__UBA11663 sp002729115, 95.0, 79.32, 0.5; GCA_002469765.1, s__UBA11663 sp002469765, 95.0, 78.87, 0.43; GCA_002313415.1, s__UBA11663 sp002313415, 95.0, 78.78, 0.44	97.4	11	N/A	N/A
TARA_009_SRF_0.22-1.6C57244	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002338565	GCA_002338565.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002338565	99.97	0.99	GCA_002338565.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002338565	99.97	0.99	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002723155.1, s__Ponticaulis sp002723155, 95.0, 92.95, 0.89; GCF_000420665.1, s__Ponticaulis koreensis, 95.0, 92.14, 0.91; GCA_002173095.1, s__Ponticaulis sp002173095, 95.0, 79.2, 0.43; GCA_002701295.1, s__Ponticaulis sp002701295, 95.0, 77.81, 0.23; GCA_002692725.1, s__Ponticaulis sp002692725, 95.0, 77.37, 0.24; GCA_002699325.1, s__Ponticaulis sp002699325, 95.0, 77.29, 0.24	95.99	11	N/A	N/A
TARA_009_SRF_0.22-1.6C60835	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002173095	GCA_002173095.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002173095	99.99	0.97	GCA_002173095.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002173095	99.99	0.97	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002338565.1, s__Ponticaulis sp002338565, 95.0, 79.07, 0.43; GCA_002723155.1, s__Ponticaulis sp002723155, 95.0, 78.91, 0.44; GCF_000420665.1, s__Ponticaulis koreensis, 95.0, 78.89, 0.41; GCA_002701295.1, s__Ponticaulis sp002701295, 95.0, 77.93, 0.21; GCA_002692725.1, s__Ponticaulis sp002692725, 95.0, 77.57, 0.25; GCA_002699325.1, s__Ponticaulis sp002699325, 95.0, 77.09, 0.22	79.01	11	N/A	N/A
TARA_009_SRF_0.22-1.6C6416	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__GCA-2690565;s__GCA-2690565 sp002457235	GCA_002457235.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__GCA-2690565;s__GCA-2690565 sp002457235	99.63	0.98	GCA_002457235.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__GCA-2690565;s__GCA-2690565 sp002457235	99.63	0.98	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.7	11	N/A	N/A
TARA_009_SRF_0.22-1.6C67383	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002448555	GCA_002448555.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002448555	99.75	0.94	GCA_002448555.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002448555	99.75	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002863125.1, s__UA16 sp002863125, 95.0, 93.18, 0.93; GCA_002690915.1, s__UA16 sp002690915, 95.0, 81.25, 0.66; GCA_002420235.1, s__UA16 sp002420235, 95.0, 79.3, 0.45; GCA_002323795.1, s__UA16 sp002323795, 95.0, 77.31, 0.11; GCA_002292325.1, s__UA16 sp002292325, 95.0, 76.83, 0.15; GCA_002390405.1, s__UA16 sp002390405, 95.0, 76.81, 0.2; GCA_002336085.1, s__UA16 sp002336085, 95.0, 76.6, 0.1; GCA_002477505.1, s__UA16 sp002477505, 95.0, 76.58, 0.13; GCA_002390615.1, s__UA16 sp002390615, 95.0, 76.46, 0.09	95.32	11	N/A	N/A
TARA_009_SRF_0.22-1.6C779	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA8309;s__UBA8309 sp002457765	GCA_002457765.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA8309;s__UBA8309 sp002457765	99.49	0.93	GCA_002457765.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA8309;s__UBA8309 sp002457765	99.49	0.93	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA8309;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002689625.1, s__UBA8309 sp002689625, 95.0, 99.24, 0.85; GCA_002683535.1, s__UBA8309 sp002683535, 95.0, 88.56, 0.87; GCA_002686685.1, s__UBA8309 sp002686685, 95.0, 78.82, 0.5; GCA_004213025.1, s__UBA8309 sp004213025, 95.0, 78.18, 0.42; GCA_002457745.1, s__UBA8309 sp002457745, 95.0, 78.13, 0.37; GCA_001627655.1, s__UBA8309 sp001627655, 95.0, 78.12, 0.39; GCA_002695585.1, s__UBA8309 sp002695585, 95.0, 78.04, 0.38; GCA_002731315.1, s__UBA8309 sp002731315, 95.0, 77.87, 0.36	80.69	11	N/A	N/A
TARA_009_SRF_0.22-1.6C826	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__HIMB100 sp002700485	GCA_002700485.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__HIMB100 sp002700485	98.81	0.77	GCA_002700485.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__HIMB100 sp002700485	98.81	0.77	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002348585.1, s__HIMB100 sp002348585, 95.0, 91.66, 0.72; GCA_002721775.1, s__HIMB100 sp002721775, 95.0, 85.82, 0.53; GCA_002722385.1, s__HIMB100 sp002722385, 95.0, 77.73, 0.25; GCF_000238815.1, s__HIMB100 sp000238815, 95.0, 77.32, 0.32	81.43	11	N/A	N/A
TARA_009_SRF_0.22-1.6C9023	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__UBA7378 sp002469805	GCA_002469805.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__UBA7378 sp002469805	99.41	0.87	GCA_002469805.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__UBA7378 sp002469805	99.41	0.87	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002689195.1, s__UBA7378 sp002689195, 95.0, 78.25, 0.46	83.19	11	N/A	N/A
TARA_018_SRF_0.22-1.6C1028	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215	GCA_002729215.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215	98.16	0.89	GCA_002729215.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215	98.16	0.89	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002728915.1, s__S36-B12 sp002728915, 95.0, 90.84, 0.81; GCA_002694095.1, s__S36-B12 sp002694095, 95.0, 90.04, 0.81	92.02	11	N/A	N/A
TARA_018_SRF_0.22-1.6C1136	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA868;s__UBA868 sp002477475	GCA_002477475.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA868;s__UBA868 sp002477475	99.76	0.96	GCA_002477475.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA868;s__UBA868 sp002477475	99.76	0.96	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA868;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002713825.1, s__UBA868 sp002713825, 95.0, 90.39, 0.82; GCA_002694065.1, s__UBA868 sp002694065, 95.0, 90.37, 0.8; GCA_002346525.1, s__UBA868 sp002346525, 95.0, 85.19, 0.69; GCA_004212795.1, s__UBA868 sp002295285, 95.0, 78.91, 0.08; GCA_002171735.1, s__UBA868 sp002171735, 95.0, 78.36, 0.32; GCA_003529705.1, s__UBA868 sp003529705, 95.0, 78.12, 0.25; GCA_002327725.1, s__UBA868 sp002327725, 95.0, 77.66, 0.28	96.03	11	N/A	N/A
TARA_018_SRF_0.22-1.6C15738	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7434;g__UBA7434;s__UBA7434 sp002339085	GCA_002339085.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7434;g__UBA7434;s__UBA7434 sp002339085	99.86	0.9	GCA_002339085.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7434;g__UBA7434;s__UBA7434 sp002339085	99.86	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7434;g__UBA7434;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002726445.1, s__UBA7434 sp002726445, 95.0, 89.0, 0.8; GCA_002336035.1, s__UBA7434 sp002336035, 95.0, 78.62, 0.42; GCA_004283095.1, s__UBA7434 sp004283095, 95.0, 76.62, 0.02; GCA_003492055.1, s__UBA7434 sp003492055, 95.0, 76.43, 0.09; GCA_002480045.1, s__UBA7434 sp002480045, 95.0, 75.86, 0.03	86.03	11	N/A	N/A
TARA_018_SRF_0.22-1.6C2072	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__TMED23;s__TMED23 sp002168115	GCA_002168115.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__TMED23;s__TMED23 sp002168115	99.55	0.88	GCA_002168115.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__TMED23;s__TMED23 sp002168115	99.55	0.88	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA2165;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.03	11	N/A	N/A
TARA_018_SRF_0.22-1.6C2482	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__MedAcidi-G3;s__MedAcidi-G3 sp000817105	GCA_000817105.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__MedAcidi-G3;s__MedAcidi-G3 sp000817105	99.8	0.91	GCA_000817105.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__MedAcidi-G3;s__MedAcidi-G3 sp000817105	99.8	0.91	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__MedAcidi-G3;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002722565.1, s__MedAcidi-G3 sp002722565, 95.0, 82.91, 0.78; GCA_003445455.1, s__MedAcidi-G3 sp003445455, 95.0, 81.3, 0.7; GCA_002713975.1, s__MedAcidi-G3 sp002713975, 95.0, 78.02, 0.34; GCA_004214275.1, s__MedAcidi-G3 sp004214275, 95.0, 77.96, 0.36; GCA_002457435.1, s__MedAcidi-G3 sp002457435, 95.0, 77.92, 0.35; GCA_002708935.1, s__MedAcidi-G3 sp002708935, 95.0, 77.78, 0.34	90.77	11	N/A	N/A
TARA_018_SRF_0.22-1.6C2785	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_C;f__TMED2;g__TMED2;s__TMED2 sp002168225	GCA_002168225.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_C;f__TMED2;g__TMED2;s__TMED2 sp002168225	99.97	0.99	GCA_002168225.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_C;f__TMED2;g__TMED2;s__TMED2 sp002168225	99.97	0.99	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.02	11	N/A	N/A
TARA_018_SRF_0.22-1.6C799	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA7388;s__UBA7388 sp002470695	GCA_002470695.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA7388;s__UBA7388 sp002470695	97.69	0.91	GCA_002470695.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA7388;s__UBA7388 sp002470695	97.69	0.91	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.82	11	N/A	N/A
TARA_018_SRF_0.22-1.6C9192	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002420315	GCA_002420315.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002420315	96.91	0.85	GCA_002420315.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002420315	96.91	0.85	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002323895.1, s__SW10 sp002323895, 95.0, 87.18, 0.84; GCA_000383735.1, s__SW10 sp000383735, 95.0, 86.31, 0.53; GCA_002729295.1, s__SW10 sp002729295, 95.0, 77.48, 0.08; GCA_002172625.1, s__SW10 sp002172625, 95.0, 77.42, 0.08	77.7	11	N/A	N/A
TARA_018_SRF_lt-0.22C102	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A citreus	GCF_001235865.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A citreus	98.62	0.97	GCF_001235865.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A citreus	98.62	0.97	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002237615.1, s__Erythrobacter_A flavus, 95.0, 84.74, 0.85; GCF_001542855.1, s__Erythrobacter_A sp001542855, 95.0, 83.05, 0.81; GCF_003355455.1, s__Erythrobacter_A sp002723655, 95.0, 82.42, 0.76; GCF_002895025.1, s__Erythrobacter_A sp002895025, 95.0, 81.26, 0.7; GCF_000181515.1, s__Erythrobacter_A sp000181515, 95.0, 80.85, 0.68; GCF_000756795.1, s__Erythrobacter_A vulgaris, 95.0, 80.68, 0.64; GCF_900115585.1, s__Erythrobacter_A nanhaisediminis, 95.0, 80.56, 0.63; GCF_002795865.1, s__Erythrobacter_A seohaensis, 95.0, 80.4, 0.61; GCF_001678665.1, s__Erythrobacter_A sp001678665, 95.0, 80.16, 0.66; GCF_001635685.1, s__Erythrobacter_A sp001635685, 95.0, 80.13, 0.59; GCA_003248395.1, s__Erythrobacter_A sp003248395, 95.0, 79.85, 0.52; GCA_002695185.1, s__Erythrobacter_A sp002695185, 95.0, 79.6, 0.49; GCF_005884405.1, s__Erythrobacter_A sp005884405, 95.0, 79.5, 0.56	92.12	11	N/A	N/A
TARA_018_SRF_lt-0.22C13981	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Mf105b01;s__Mf105b01 sp002715765	GCA_002715765.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Mf105b01;s__Mf105b01 sp002715765	98.88	0.96	GCA_002715765.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Mf105b01;s__Mf105b01 sp002715765	98.88	0.96	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Mf105b01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000509225.1, s__Mf105b01 sp000509225, 95.0, 77.74, 0.22; GCA_002695905.1, s__Mf105b01 sp002695905, 95.0, 77.13, 0.17; GCF_003330885.1, s__Mf105b01 sp003330885, 95.0, 77.13, 0.18; GCA_002746275.1, s__Mf105b01 sp002746275, 95.0, 76.68, 0.18	89.35	11	N/A	N/A
TARA_018_SRF_lt-0.22C15558	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella nitratireducens	GCF_001642735.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella nitratireducens	98.83	0.94	GCF_001642735.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella nitratireducens	98.83	0.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002354805.1, s__Pseudohongiella sp002354805, 95.0, 78.45, 0.17; GCA_002706685.1, s__Pseudohongiella sp002706685, 95.0, 78.36, 0.17; GCF_001758195.1, s__Pseudohongiella acticola, 95.0, 78.09, 0.15; GCF_001444425.1, s__Pseudohongiella spirulinae, 95.0, 77.26, 0.15; GCA_002711845.1, s__Pseudohongiella sp002711845, 95.0, 76.92, 0.14; GCF_004535785.1, s__Pseudohongiella sp004535785, 95.0, 76.68, 0.1; GCA_002422225.1, s__Pseudohongiella sp002422225, 95.0, 76.25, 0.07	83.15	11	N/A	N/A
TARA_018_SRF_lt-0.22C15952	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;s__Arenibacter algicola	GCF_000733925.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;s__Arenibacter algicola	98.0	0.88	GCF_000733925.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;s__Arenibacter algicola	98.0	0.88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003259375.1, s__Arenibacter echinorum, 95.0, 90.22, 0.82; GCF_900129275.1, s__Arenibacter palladensis, 95.0, 88.07, 0.83; GCF_900177645.1, s__Arenibacter troitsensis, 95.0, 87.1, 0.81; GCF_003201775.1, s__Arenibacter sp003201775, 95.0, 85.15, 0.75; GCF_003426735.1, s__Arenibacter sp003426735, 95.0, 84.93, 0.73; GCF_002909255.1, s__Arenibacter hampyeongensis, 95.0, 82.14, 0.7; GCF_002909235.1, s__Arenibacter catalasegens, 95.0, 81.55, 0.65; GCF_003957295.1, s__Arenibacter sp003957295, 95.0, 79.65, 0.44; GCF_900141935.1, s__Arenibacter nanhaiticus, 95.0, 77.93, 0.19; GCF_000424985.1, s__Arenibacter latericius, 95.0, 77.8, 0.17; GCF_000429545.1, s__Arenibacter certesii, 95.0, 77.73, 0.2; GCF_002150785.1, s__Arenibacter sp002150785, 95.0, 77.66, 0.2	92.92	11	N/A	N/A
TARA_018_SRF_lt-0.22C17001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	GCA_002364215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	99.99	0.99	GCA_002364215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	99.99	0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001573155.1, s__Aequorivita aquimaris, 95.0, 90.52, 0.83; GCA_002715485.1, s__Aequorivita sp002715485, 95.0, 87.25, 0.83; GCF_000952855.1, s__Aequorivita vladivostokensis, 95.0, 85.46, 0.77; GCA_002733915.1, s__Aequorivita sp002733915, 95.0, 85.39, 0.76; GCF_001641085.1, s__Aequorivita soesokkakensis, 95.0, 83.1, 0.67; GCF_900489835.1, s__Aequorivita antarctica, 95.0, 80.84, 0.66; GCF_900489485.1, s__Aequorivita lipolytica, 95.0, 80.79, 0.63; GCF_900489465.1, s__Aequorivita sp900489465, 95.0, 80.42, 0.63; GCF_000265385.1, s__Aequorivita sublithincola, 95.0, 79.73, 0.56; GCA_002375695.1, s__Aequorivita sp002375695, 95.0, 78.72, 0.41; GCF_000429125.1, s__Aequorivita capsosiphonis, 95.0, 78.65, 0.44; GCF_006346335.1, s__Aequorivita sp006346335, 95.0, 78.19, 0.32; GCF_900106795.1, s__Aequorivita viscosa, 95.0, 77.9, 0.28; GCF_004022485.1, s__Aequorivita sp004022485, 95.0, 77.73, 0.21	97.28	11	N/A	N/A
TARA_018_SRF_lt-0.22C35764	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caedimonadales;f__UBA1908;g__UBA1908;s__UBA1908 sp002337525	GCA_002337525.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caedimonadales;f__UBA1908;g__UBA1908;s__UBA1908 sp002337525	99.96	0.94	GCA_002337525.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caedimonadales;f__UBA1908;g__UBA1908;s__UBA1908 sp002337525	99.96	0.94	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caedimonadales;f__;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.27	11	N/A	N/A
TARA_018_SRF_lt-0.22C64	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__GCA-2696645;s__GCA-2696645 sp002709955	GCA_002709955.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__GCA-2696645;s__GCA-2696645 sp002709955	99.87	0.95	GCA_002709955.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__GCA-2696645;s__GCA-2696645 sp002709955	99.87	0.95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__GCA-2696645;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002696645.1, s__GCA-2696645 sp002696645, 95.0, 91.13, 0.84	92.88	11	N/A	N/A
